game_id,team,starter_id,starter_name
ANA200007040,SEA,mechg001,Gil Meche
ANA200007050,LAA,coopb001,Brian Cooper
ANA200007050,SEA,halaj001,John Halama
ANA200007060,LAA,washj001,Jarrod Washburn
ANA200007060,SEA,abbop001,Paul Abbott
ANA200007070,COL,jarvk001,Kevin Jarvis
ANA200007070,LAA,ortir002,Ramon Ortiz
ANA200007080,COL,bohab001,Brian Bohanon
ANA200007080,LAA,hillk001,Ken Hill
ANA200007090,COL,yoshm001,Masato Yoshii
ANA200007090,LAA,bottk001,Kent Bottenfield
ANA200007190,LAA,bottk001,Kent Bottenfield
ANA200007190,TEX,rogek001,Kenny Rogers
ANA200007200,LAA,ethes001,Seth Etherton
ANA200007200,TEX,olivd001,Darren Oliver
ANA200007270,CHW,garlj001,Jon Garland
ANA200007270,LAA,coopb001,Brian Cooper
ANA200007280,CHW,sirom001,Mike Sirotka
ANA200007280,LAA,hillk001,Ken Hill
ANA200007290,CHW,buehm001,Mark Buehrle
ANA200007290,LAA,bottk001,Kent Bottenfield
ANA200007300,CHW,parqj001,Jim Parque
ANA200007300,LAA,ethes001,Seth Etherton
ANA200007310,DET,weavj002,Jeff Weaver
ANA200007310,LAA,schos001,Scott Schoeneweis
ANA200008010,DET,berna001,Adam Bernero
ANA200008010,LAA,coopb001,Brian Cooper
ANA200008020,DET,moehb001,Brian Moehler
ANA200008020,LAA,hillk001,Ken Hill
ANA200008070,BOS,ohkat001,Tomo Ohka
ANA200008070,LAA,washj001,Jarrod Washburn
ANA200008080,BOS,martp001,Pedro Martinez
ANA200008080,LAA,ortir002,Ramon Ortiz
ANA200008090,BOS,fassj001,Jeff Fassero
ANA200008090,LAA,wisem001,Matt Wise
ANA200008110,LAA,schos001,Scott Schoeneweis
ANA200008110,NYY,herno001,Orlando Hernandez
ANA200008120,LAA,merck001,Kent Mercker
ANA200008120,NYY,neagd001,Denny Neagle
ANA200008130,LAA,ortir002,Ramon Ortiz
ANA200008130,NYY,clemr001,Roger Clemens
ANA200008250,CLE,burbd001,Dave Burba
ANA200008250,LAA,wisem001,Matt Wise
ANA200008260,CLE,berej002,Jason Bere
ANA200008260,LAA,schos001,Scott Schoeneweis
ANA200008270,CLE,finlc001,Chuck Finley
ANA200008270,LAA,merck001,Kent Mercker
ANA200008280,LAA,ortir002,Ramon Ortiz
ANA200008280,TOR,loaie001,Esteban Loaiza
ANA200008290,LAA,karls001,Scott Karl
ANA200008290,TOR,carpc002,Chris Carpenter
ANA200008300,LAA,wisem001,Matt Wise
ANA200008300,TOR,welld001,David Wells
ANA200009080,BAL,rappp001,Pat Rapp
ANA200009080,LAA,ortir002,Ramon Ortiz
ANA200009090,BAL,mercj001,Jose Mercedes
ANA200009090,LAA,karls001,Scott Karl
ANA200009100,BAL,mussm001,Mike Mussina
ANA200009100,LAA,levia001,Al Levine
ANA200009110,BAL,ponss001,Sidney Ponson
ANA200009110,LAA,schos001,Scott Schoeneweis
ANA200009120,LAA,belct001,Tim Belcher
ANA200009120,TB,rekab001,Bryan Rekar
ANA200009130,LAA,ortir002,Ramon Ortiz
ANA200009130,TB,lidlc001,Cory Lidle
ANA200009290,LAA,ortir002,Ramon Ortiz
ANA200009290,SEA,abbop001,Paul Abbott
ANA200009300,LAA,belct001,Tim Belcher
ANA200009300,SEA,halaj001,John Halama
ANA200010010,LAA,petkm001,Mark Petkovsek
ANA200010010,SEA,selea001,Aaron Sele
ANA200104100,LAA,rappp001,Pat Rapp
ANA200104100,TEX,olivd001,Darren Oliver
ANA200104110,LAA,ortir002,Ramon Ortiz
ANA200104110,TEX,glynr001,Ryan Glynn
ANA200104120,LAA,wisem001,Matt Wise
ANA200104120,TEX,hellr001,Rick Helling
ANA200104130,LAA,schos001,Scott Schoeneweis
ANA200104130,SEA,tomkb001,Brett Tomko
ANA200104140,LAA,valdi001,Ismael Valdez
ANA200104140,SEA,garcf002,Freddy Garcia
ANA200104150,LAA,rappp001,Pat Rapp
ANA200104150,SEA,halaj001,John Halama
ANA200104160,ATH,muldm001,Mark Mulder
ANA200104160,LAA,washj001,Jarrod Washburn
ANA200104170,ATH,hudst001,Tim Hudson
ANA200104170,LAA,ortir002,Ramon Ortiz
ANA200104180,ATH,lidlc001,Cory Lidle
ANA200104180,LAA,schos001,Scott Schoeneweis
ANA200105010,CHW,welld001,David Wells
ANA200105010,LAA,rappp001,Pat Rapp
ANA200105020,CHW,garlj001,Jon Garland
ANA200105020,LAA,washj001,Jarrod Washburn
ANA200105030,CHW,baldj002,James Baldwin
ANA200105030,LAA,valdi001,Ismael Valdez
ANA200105040,DET,perim001,Matt Perisho
ANA200105040,LAA,schos001,Scott Schoeneweis
ANA200105050,DET,weavj002,Jeff Weaver
ANA200105050,LAA,ortir002,Ramon Ortiz
ANA200105060,DET,spars001,Steve Sparks
ANA200105060,LAA,rappp001,Pat Rapp
ANA200105150,LAA,valdi001,Ismael Valdez
ANA200105150,TOR,michc001,Chris Michalak
ANA200105160,LAA,schos001,Scott Schoeneweis
ANA200105160,TOR,parrs001,Steve Parris
ANA200105170,LAA,ortir002,Ramon Ortiz
ANA200105170,TOR,hamij002,Joey Hamilton
ANA200105180,CLE,burbd001,Dave Burba
ANA200105180,LAA,rappp001,Pat Rapp
ANA200105190,CLE,wrigj002,Jaret Wright
ANA200105190,LAA,washj001,Jarrod Washburn
ANA200105200,CLE,sabac001,CC Sabathia
ANA200105200,LAA,valdi001,Ismael Valdez
ANA200105290,LAA,ortir002,Ramon Ortiz
ANA200105290,MIN,milte001,Eric Milton
ANA200105300,LAA,rappp001,Pat Rapp
ANA200105300,MIN,maysj001,Joe Mays
ANA200105310,LAA,washj001,Jarrod Washburn
ANA200105310,MIN,thomb001,Brad Thomas
ANA200106010,KC,suppj001,Jeff Suppan
ANA200106010,LAA,valdi001,Ismael Valdez
ANA200106020,KC,durbc001,Chad Durbin
ANA200106020,LAA,schos001,Scott Schoeneweis
ANA200106030,KC,suzum001,Mac Suzuki
ANA200106030,LAA,ortir002,Ramon Ortiz
ANA200106050,ATH,muldm001,Mark Mulder
ANA200106050,LAA,washj001,Jarrod Washburn
ANA200106060,ATH,hudst001,Tim Hudson
ANA200106060,LAA,rappp001,Pat Rapp
ANA200106070,ATH,zitob001,Barry Zito
ANA200106070,LAA,schos001,Scott Schoeneweis
ANA200106150,LAA,ortir002,Ramon Ortiz
ANA200106150,LAD,parkc002,Chan Ho Park
ANA200106160,LAA,washj001,Jarrod Washburn
ANA200106160,LAD,adamt001,Terry Adams
ANA200106170,LAA,rappp001,Pat Rapp
ANA200106170,LAD,prokl001,Luke Prokopec
ANA200106250,LAA,ortir002,Ramon Ortiz
ANA200106250,TEX,rogek001,Kenny Rogers
ANA200106260,LAA,wisem001,Matt Wise
ANA200106260,TEX,hellr001,Rick Helling
ANA200106270,LAA,washj001,Jarrod Washburn
ANA200106270,TEX,david002,Doug Davis
ANA200106280,LAA,rappp001,Pat Rapp
ANA200106280,TEX,olivd001,Darren Oliver
ANA200106290,LAA,schos001,Scott Schoeneweis
ANA200106290,SEA,moyej001,Jamie Moyer
ANA200106300,LAA,ortir002,Ramon Ortiz
ANA200106300,SEA,stard001,Denny Stark
ANA200107010,LAA,wisem001,Matt Wise
ANA200107010,SEA,garcf002,Freddy Garcia
ANA200107120,ARI,andeb002,Brian Anderson
ANA200107120,LAA,schos001,Scott Schoeneweis
ANA200107130,ARI,schic002,Curt Schilling
ANA200107130,LAA,valdi001,Ismael Valdez
ANA200107140,ARI,johnr005,Randy Johnson
ANA200107140,LAA,washj001,Jarrod Washburn
ANA200107150,LAA,ortir002,Ramon Ortiz
ANA200107150,SD,lawrb001,Brian Lawrence
ANA200107160,LAA,rappp001,Pat Rapp
ANA200107160,SD,tollb001,Brian Tollberg
ANA200107170,LAA,schos001,Scott Schoeneweis
ANA200107170,SD,joneb003,Bobby Jones
ANA200107240,LAA,washj001,Jarrod Washburn
ANA200107240,TB,kennj001,Joe Kennedy
ANA200107250,LAA,wisem001,Matt Wise
ANA200107250,TB,wilsp001,Paul Wilson
ANA200107260,LAA,ortir002,Ramon Ortiz
ANA200107260,TB,ruper001,Ryan Rupe
ANA200107270,BAL,johnj007,Jason Johnson
ANA200107270,LAA,schos001,Scott Schoeneweis
ANA200107280,BAL,robew001,Willis Roberts
ANA200107280,LAA,rappp001,Pat Rapp
ANA200107290,BAL,mercj001,Jose Mercedes
ANA200107290,LAA,valdi001,Ismael Valdez
ANA200108070,CHW,wellk001,Kip Wells
ANA200108070,LAA,rappp001,Pat Rapp
ANA200108080,CHW,buehm001,Mark Buehrle
ANA200108080,LAA,washj001,Jarrod Washburn
ANA200108090,CHW,lowes001,Sean Lowe
ANA200108090,LAA,valdi001,Ismael Valdez
ANA200108100,LAA,schos001,Scott Schoeneweis
ANA200108100,TOR,lyonb003,Brandon Lyon
ANA200108110,LAA,ortir002,Ramon Ortiz
ANA200108110,TOR,loaie001,Esteban Loaiza
ANA200108120,LAA,rappp001,Pat Rapp
ANA200108120,TOR,hallr001,Roy Halladay
ANA200108200,BOS,castf001,Frank Castillo
ANA200108200,LAA,valdi001,Ismael Valdez
ANA200108210,BOS,coned001,David Cone
ANA200108210,LAA,schos001,Scott Schoeneweis
ANA200108220,BOS,waket001,Tim Wakefield
ANA200108220,LAA,ortir002,Ramon Ortiz
ANA200108230,BOS,fossc001,Casey Fossum
ANA200108230,LAA,rappp001,Pat Rapp
ANA200108240,LAA,washj001,Jarrod Washburn
ANA200108240,NYY,petta001,Andy Pettitte
ANA200108250,LAA,valdi001,Ismael Valdez
ANA200108250,NYY,clemr001,Roger Clemens
ANA200108260,LAA,schos001,Scott Schoeneweis
ANA200108260,NYY,herno001,Orlando Hernandez
ANA200109040,KC,suppj001,Jeff Suppan
ANA200109040,LAA,washj001,Jarrod Washburn
ANA200109050,KC,durbc001,Chad Durbin
ANA200109050,LAA,valdi001,Ismael Valdez
ANA200109060,KC,byrdp001,Paul Byrd
ANA200109060,LAA,schos001,Scott Schoeneweis
ANA200109070,LAA,ortir002,Ramon Ortiz
ANA200109070,MIN,lohsk001,Kyle Lohse
ANA200109080,LAA,rappp001,Pat Rapp
ANA200109080,MIN,reedr002,Rick Reed
ANA200109090,LAA,washj001,Jarrod Washburn
ANA200109090,MIN,milte001,Eric Milton
ANA200109100,LAA,valdi001,Ismael Valdez
ANA200109100,SEA,garcf002,Freddy Garcia
ANA200109280,LAA,valdi001,Ismael Valdez
ANA200109280,TEX,myeta001,Aaron Myette
ANA200109290,LAA,ortir002,Ramon Ortiz
ANA200109290,TEX,hellr001,Rick Helling
ANA200109300,LAA,schos001,Scott Schoeneweis
ANA200109300,TEX,david002,Doug Davis
ANA200110020,LAA,washj001,Jarrod Washburn
ANA200110020,SEA,abbop001,Paul Abbott
ANA200110030,LAA,wisem001,Matt Wise
ANA200110030,SEA,garcf002,Freddy Garcia
ANA200110040,ATH,muldm001,Mark Mulder
ANA200110040,LAA,valdi001,Ismael Valdez
ANA200110050,ATH,hudst001,Tim Hudson
ANA200110050,LAA,ortir002,Ramon Ortiz
ANA200110060,ATH,hilje001,Erik Hiljus
ANA200110060,LAA,schos001,Scott Schoeneweis
ANA200110070,ATH,zitob001,Barry Zito
ANA200110070,LAA,coopb001,Brian Cooper
ANA200203310,CLE,colob001,Bartolo Colon
ANA200203310,LAA,washj001,Jarrod Washburn
ANA200204020,CLE,sabac001,CC Sabathia
ANA200204020,LAA,appik001,Kevin Appier
ANA200204030,CLE,dresr001,Ryan Drese
ANA200204030,LAA,selea001,Aaron Sele
ANA200204080,LAA,washj001,Jarrod Washburn
ANA200204080,SEA,abbop001,Paul Abbott
ANA200204090,LAA,appik001,Kevin Appier
ANA200204090,SEA,halaj001,John Halama
ANA200204100,LAA,selea001,Aaron Sele
ANA200204100,SEA,baldj002,James Baldwin
ANA200204110,LAA,schos001,Scott Schoeneweis
ANA200204110,SEA,garcf002,Freddy Garcia
ANA200204120,ATH,hudst001,Tim Hudson
ANA200204120,LAA,ortir002,Ramon Ortiz
ANA200204130,ATH,hilje001,Erik Hiljus
ANA200204130,LAA,washj001,Jarrod Washburn
ANA200204140,ATH,zitob001,Barry Zito
ANA200204140,LAA,appik001,Kevin Appier
ANA200204160,LAA,selea001,Aaron Sele
ANA200204160,TEX,david002,Doug Davis
ANA200204170,LAA,schos001,Scott Schoeneweis
ANA200204170,TEX,valdi001,Ismael Valdez
ANA200204260,LAA,appik001,Kevin Appier
ANA200204260,TOR,smitm005,Michael Smith
ANA200204270,LAA,selea001,Aaron Sele
ANA200204270,TOR,millj002,Justin Miller
ANA200204280,LAA,schos001,Scott Schoeneweis
ANA200204280,TOR,lyonb003,Brandon Lyon
ANA200205070,DET,greis001,Seth Greisinger
ANA200205070,LAA,washj001,Jarrod Washburn
ANA200205080,DET,cornn001,Nate Cornejo
ANA200205080,LAA,appik001,Kevin Appier
ANA200205090,DET,redmm002,Mark Redman
ANA200205090,LAA,selea001,Aaron Sele
ANA200205100,CHW,wrigd001,Dan Wright
ANA200205100,LAA,schos001,Scott Schoeneweis
ANA200205110,CHW,garlj001,Jon Garland
ANA200205110,LAA,ortir002,Ramon Ortiz
ANA200205120,CHW,glovg001,Gary Glover
ANA200205120,LAA,washj001,Jarrod Washburn
ANA200205200,KC,steib002,Blake Stein
ANA200205200,LAA,appik001,Kevin Appier
ANA200205210,KC,asenm001,Miguel Asencio
ANA200205210,LAA,selea001,Aaron Sele
ANA200205220,KC,byrdp001,Paul Byrd
ANA200205220,LAA,schos001,Scott Schoeneweis
ANA200205240,LAA,ortir002,Ramon Ortiz
ANA200205240,MIN,reedr002,Rick Reed
ANA200205250,LAA,washj001,Jarrod Washburn
ANA200205250,MIN,kinnm002,Matt Kinney
ANA200205260,LAA,appik001,Kevin Appier
ANA200205260,MIN,milte001,Eric Milton
ANA200206030,LAA,ortir002,Ramon Ortiz
ANA200206030,TEX,bellr003,Rob Bell
ANA200206040,LAA,schos001,Scott Schoeneweis
ANA200206040,TEX,burbd001,Dave Burba
ANA200206050,LAA,washj001,Jarrod Washburn
ANA200206050,TEX,valdi001,Ismael Valdez
ANA200206060,LAA,appik001,Kevin Appier
ANA200206060,TEX,rogek001,Kenny Rogers
ANA200206070,CIN,reitc001,Chris Reitsma
ANA200206070,LAA,selea001,Aaron Sele
ANA200206080,CIN,desse001,Elmer Dessens
ANA200206080,LAA,ortir002,Ramon Ortiz
ANA200206090,CIN,hamij002,Joey Hamilton
ANA200206090,LAA,schos001,Scott Schoeneweis
ANA200206100,LAA,washj001,Jarrod Washburn
ANA200206100,PIT,andej002,Jimmy Anderson
ANA200206110,LAA,appik001,Kevin Appier
ANA200206110,PIT,foggj001,Josh Fogg
ANA200206120,LAA,selea001,Aaron Sele
ANA200206120,PIT,beimj001,Joe Beimel
ANA200206280,LAA,appik001,Kevin Appier
ANA200206280,LAD,ashba002,Andy Ashby
ANA200206290,LAA,selea001,Aaron Sele
ANA200206290,LAD,ishik001,Kazuhisa Ishii
ANA200206300,LAA,lackj001,John Lackey
ANA200206300,LAD,pereo001,Odalis Perez
ANA200207020,BAL,loper001,Rodrigo Lopez
ANA200207020,LAA,ortir002,Ramon Ortiz
ANA200207030,BAL,erics001,Scott Erickson
ANA200207030,LAA,washj001,Jarrod Washburn
ANA200207040,BAL,drist001,Travis Driskill
ANA200207040,LAA,appik001,Kevin Appier
ANA200207050,LAA,selea001,Aaron Sele
ANA200207050,TB,kennj001,Joe Kennedy
ANA200207060,LAA,lackj001,John Lackey
ANA200207060,TB,sosaj002,Jorge Sosa
ANA200207070,LAA,ortir002,Ramon Ortiz
ANA200207070,TB,sturt001,Tanyon Sturtze
ANA200207190,LAA,ortir002,Ramon Ortiz
ANA200207190,SEA,garcf002,Freddy Garcia
ANA200207200,LAA,lackj001,John Lackey
ANA200207200,SEA,franr001,Ryan Franklin
ANA200207210,LAA,washj001,Jarrod Washburn
ANA200207210,SEA,pinej001,Joel Pineiro
ANA200207230,ATH,zitob001,Barry Zito
ANA200207230,LAA,appik001,Kevin Appier
ANA200207240,ATH,hudst001,Tim Hudson
ANA200207240,LAA,selea001,Aaron Sele
ANA200207250,ATH,lidlc001,Cory Lidle
ANA200207250,LAA,ortir002,Ramon Ortiz
ANA200207290,BOS,fossc001,Casey Fossum
ANA200207290,LAA,selea001,Aaron Sele
ANA200207300,BOS,martp001,Pedro Martinez
ANA200207300,LAA,ortir002,Ramon Ortiz
ANA200207310,BOS,waket001,Tim Wakefield
ANA200207310,LAA,lackj001,John Lackey
ANA200208010,LAA,washj001,Jarrod Washburn
ANA200208010,NYY,weavj002,Jeff Weaver
ANA200208020,LAA,appik001,Kevin Appier
ANA200208020,NYY,petta001,Andy Pettitte
ANA200208030,LAA,selea001,Aaron Sele
ANA200208030,NYY,herno001,Orlando Hernandez
ANA200208040,LAA,ortir002,Ramon Ortiz
ANA200208040,NYY,welld001,David Wells
ANA200208120,DET,redmm002,Mark Redman
ANA200208120,LAA,appik001,Kevin Appier
ANA200208130,DET,limaj001,Jose Lima
ANA200208130,LAA,selea001,Aaron Sele
ANA200208140,DET,marom001,Mike Maroth
ANA200208140,LAA,ortir002,Ramon Ortiz
ANA200208160,CLE,dresr001,Ryan Drese
ANA200208160,LAA,lackj001,John Lackey
ANA200208170,CLE,philj002,Jason Phillips
ANA200208170,LAA,washj001,Jarrod Washburn
ANA200208180,CLE,sabac001,CC Sabathia
ANA200208180,LAA,appik001,Kevin Appier
ANA200208270,LAA,lackj001,John Lackey
ANA200208270,TB,zambv001,Victor Zambrano
ANA200208280,LAA,washj001,Jarrod Washburn
ANA200208280,TB,sosaj002,Jorge Sosa
ANA200208290,LAA,appik001,Kevin Appier
ANA200208290,TB,sturt001,Tanyon Sturtze
ANA200208300,BAL,johnj007,Jason Johnson
ANA200208300,LAA,callm001,Mickey Callaway
ANA200208310,BAL,erics001,Scott Erickson
ANA200208310,LAA,ortir002,Ramon Ortiz
ANA200209010,BAL,loper001,Rodrigo Lopez
ANA200209010,LAA,lackj001,John Lackey
ANA200209090,ATH,hudst001,Tim Hudson
ANA200209090,LAA,appik001,Kevin Appier
ANA200209100,ATH,lillt001,Ted Lilly
ANA200209100,LAA,ortir002,Ramon Ortiz
ANA200209110,ATH,lidlc001,Cory Lidle
ANA200209110,LAA,lackj001,John Lackey
ANA200209120,ATH,muldm001,Mark Mulder
ANA200209120,LAA,callm001,Mickey Callaway
ANA200209130,LAA,washj001,Jarrod Washburn
ANA200209130,TEX,benoj001,Joaquin Benoit
ANA200209140,LAA,appik001,Kevin Appier
ANA200209140,TEX,reyed001,Dennys Reyes
ANA200209150,LAA,ortir002,Ramon Ortiz
ANA200209150,TEX,rogek001,Kenny Rogers
ANA200209270,LAA,shies002,Scot Shields
ANA200209270,SEA,garcf002,Freddy Garcia
ANA200209280,LAA,callm001,Mickey Callaway
ANA200209280,SEA,franr001,Ryan Franklin
ANA200209290,LAA,selea001,Aaron Sele
ANA200209290,SEA,valdi001,Ismael Valdez
ANA200210040,LAA,ortir002,Ramon Ortiz
ANA200210040,NYY,mussm001,Mike Mussina
ANA200210050,LAA,washj001,Jarrod Washburn
ANA200210050,NYY,welld001,David Wells
ANA200210110,LAA,washj001,Jarrod Washburn
ANA200210110,MIN,milte001,Eric Milton
ANA200210120,LAA,lackj001,John Lackey
ANA200210120,MIN,radkb001,Brad Radke
ANA200210130,LAA,appik001,Kevin Appier
ANA200210130,MIN,maysj001,Joe Mays
ANA200210190,LAA,washj001,Jarrod Washburn
ANA200210190,SF,schmj001,Jason Schmidt
ANA200210200,LAA,appik001,Kevin Appier
ANA200210200,SF,ortir001,Russ Ortiz
ANA200210260,LAA,appik001,Kevin Appier
ANA200210260,SF,ortir001,Russ Ortiz
ANA200210270,LAA,lackj001,John Lackey
ANA200210270,SF,hernl003,Livan Hernandez
ANA200303300,LAA,lackj001,John Lackey
ANA200303300,TEX,valdi001,Ismael Valdez
ANA200304010,LAA,callm001,Mickey Callaway
ANA200304010,TEX,parkc002,Chan Ho Park
ANA200304020,LAA,ortir002,Ramon Ortiz
ANA200304020,TEX,thomj005,John Thomson
ANA200304110,ATH,hudst001,Tim Hudson
ANA200304110,LAA,lackj001,John Lackey
ANA200304120,ATH,halaj001,John Halama
ANA200304120,LAA,callm001,Mickey Callaway
ANA200304130,ATH,zitob001,Barry Zito
ANA200304130,LAA,ortir002,Ramon Ortiz
ANA200304180,LAA,ortir002,Ramon Ortiz
ANA200304180,SEA,moyej001,Jamie Moyer
ANA200304190,LAA,appik001,Kevin Appier
ANA200304190,SEA,pinej001,Joel Pineiro
ANA200304200,LAA,washj001,Jarrod Washburn
ANA200304200,SEA,franr001,Ryan Franklin
ANA200304220,LAA,lackj001,John Lackey
ANA200304220,NYY,weavj002,Jeff Weaver
ANA200304230,LAA,callm001,Mickey Callaway
ANA200304230,NYY,clemr001,Roger Clemens
ANA200304240,LAA,ortir002,Ramon Ortiz
ANA200304240,NYY,petta001,Andy Pettitte
ANA200304250,BOS,fossc001,Casey Fossum
ANA200304250,LAA,washj001,Jarrod Washburn
ANA200304260,BOS,burkj001,John Burkett
ANA200304260,LAA,shies002,Scot Shields
ANA200304270,BOS,martp001,Pedro Martinez
ANA200304270,LAA,lackj001,John Lackey
ANA200305060,CLE,rodrr005,Ricardo Rodriguez
ANA200305060,LAA,washj001,Jarrod Washburn
ANA200305070,CLE,andeb002,Brian Anderson
ANA200305070,LAA,lackj001,John Lackey
ANA200305080,CLE,davij005,Jason Davis
ANA200305080,LAA,appik001,Kevin Appier
ANA200305090,LAA,selea001,Aaron Sele
ANA200305090,TOR,david002,Doug Davis
ANA200305100,LAA,ortir002,Ramon Ortiz
ANA200305100,TOR,hendm001,Mark Hendrickson
ANA200305110,LAA,washj001,Jarrod Washburn
ANA200305110,TOR,hallr001,Roy Halladay
ANA200305200,BAL,hellr001,Rick Helling
ANA200305200,LAA,appik001,Kevin Appier
ANA200305210,BAL,ponss001,Sidney Ponson
ANA200305210,LAA,selea001,Aaron Sele
ANA200305220,BAL,johnj007,Jason Johnson
ANA200305220,LAA,ortir002,Ramon Ortiz
ANA200305230,LAA,washj001,Jarrod Washburn
ANA200305230,TB,gonzj003,Geremi Gonzalez
ANA200305240,LAA,lackj001,John Lackey
ANA200305240,TB,kennj001,Joe Kennedy
ANA200305250,LAA,appik001,Kevin Appier
ANA200305250,TB,brazd001,Dewon Brazelton
ANA200306090,LAA,washj001,Jarrod Washburn
ANA200306090,PHI,padiv001,Vicente Padilla
ANA200306100,LAA,lackj001,John Lackey
ANA200306100,PHI,duckb001,Brandon Duckworth
ANA200306110,LAA,appik001,Kevin Appier
ANA200306110,PHI,myerb001,Brett Myers
ANA200306130,LAA,selea001,Aaron Sele
ANA200306130,NYM,bacsm001,Michael Bacsik
ANA200306140,LAA,ortir002,Ramon Ortiz
ANA200306140,NYM,roacj001,Jason Roach
ANA200306150,LAA,washj001,Jarrod Washburn
ANA200306150,NYM,tracs001,Steve Trachsel
ANA200306240,LAA,selea001,Aaron Sele
ANA200306240,SEA,garcf002,Freddy Garcia
ANA200306250,LAA,ortir002,Ramon Ortiz
ANA200306250,SEA,moyej001,Jamie Moyer
ANA200306260,LAA,washj001,Jarrod Washburn
ANA200306260,SEA,mechg001,Gil Meche
ANA200306270,LAA,lackj001,John Lackey
ANA200306270,LAD,browk001,Kevin Brown
ANA200306280,LAA,appik001,Kevin Appier
ANA200306280,LAD,ishik001,Kazuhisa Ishii
ANA200306290,LAA,selea001,Aaron Sele
ANA200306290,LAD,pereo001,Odalis Perez
ANA200306300,LAA,ortir002,Ramon Ortiz
ANA200306300,TEX,thomj005,John Thomson
ANA200307010,LAA,washj001,Jarrod Washburn
ANA200307010,TEX,valdi001,Ismael Valdez
ANA200307020,LAA,lackj001,John Lackey
ANA200307020,TEX,benoj001,Joaquin Benoit
ANA200307030,LAA,appik001,Kevin Appier
ANA200307030,TEX,mount001,Tony Mounce
ANA200307080,KC,may-d002,Darrell May
ANA200307080,LAA,lackj001,John Lackey
ANA200307090,KC,affej001,Jeremy Affeldt
ANA200307090,LAA,appik001,Kevin Appier
ANA200307100,KC,georc002,Chris George
ANA200307100,LAA,selea001,Aaron Sele
ANA200307110,LAA,ortir002,Ramon Ortiz
ANA200307110,MIN,santj003,Johan Santana
ANA200307120,LAA,washj001,Jarrod Washburn
ANA200307120,MIN,radkb001,Brad Radke
ANA200307130,LAA,lackj001,John Lackey
ANA200307130,MIN,lohsk001,Kyle Lohse
ANA200307250,ATH,lillt001,Ted Lilly
ANA200307250,LAA,lackj001,John Lackey
ANA200307260,ATH,hardr001,Rich Harden
ANA200307260,LAA,selea001,Aaron Sele
ANA200307270,ATH,hudst001,Tim Hudson
ANA200307270,LAA,ortir002,Ramon Ortiz
ANA200307280,ATH,zitob001,Barry Zito
ANA200307280,LAA,washj001,Jarrod Washburn
ANA200307290,LAA,appik001,Kevin Appier
ANA200307290,NYY,petta001,Andy Pettitte
ANA200307300,LAA,lackj001,John Lackey
ANA200307300,NYY,clemr001,Roger Clemens
ANA200307310,LAA,selea001,Aaron Sele
ANA200307310,NYY,welld001,David Wells
ANA200308010,LAA,ortir002,Ramon Ortiz
ANA200308010,TOR,hallr001,Roy Halladay
ANA200308020,LAA,washj001,Jarrod Washburn
ANA200308020,TOR,thurc001,Corey Thurman
ANA200308030,LAA,shies002,Scot Shields
ANA200308030,TOR,escok001,Kelvim Escobar
ANA200308110,CHW,colob001,Bartolo Colon
ANA200308110,LAA,selea001,Aaron Sele
ANA200308120,CHW,cottn001,Neal Cotts
ANA200308120,LAA,ortir002,Ramon Ortiz
ANA200308130,CHW,buehm001,Mark Buehrle
ANA200308130,LAA,washj001,Jarrod Washburn
ANA200308140,CHW,garlj001,Jon Garland
ANA200308140,LAA,shies002,Scot Shields
ANA200308150,DET,cornn001,Nate Cornejo
ANA200308150,LAA,lackj001,John Lackey
ANA200308160,DET,ledew001,Wil Ledezma
ANA200308160,LAA,selea001,Aaron Sele
ANA200308170,DET,bondj001,Jeremy Bonderman
ANA200308170,LAA,ortir002,Ramon Ortiz
ANA200308260,LAA,lackj001,John Lackey
ANA200308260,MIN,radkb001,Brad Radke
ANA200308270,LAA,selea001,Aaron Sele
ANA200308270,MIN,rogek001,Kenny Rogers
ANA200308280,LAA,ortir002,Ramon Ortiz
ANA200308280,MIN,lohsk001,Kyle Lohse
ANA200309050,KC,andeb002,Brian Anderson
ANA200309050,LAA,washj001,Jarrod Washburn
ANA200309061,KC,may-d002,Darrell May
ANA200309061,LAA,shies002,Scot Shields
ANA200309062,KC,wrigj001,Jamey Wright
ANA200309062,LAA,gregk001,Kevin Gregg
ANA200309070,KC,abbop001,Paul Abbott
ANA200309070,LAA,lackj001,John Lackey
ANA200309150,ATH,lillt001,Ted Lilly
ANA200309150,LAA,ortir002,Ramon Ortiz
ANA200309160,ATH,hardr001,Rich Harden
ANA200309160,LAA,washj001,Jarrod Washburn
ANA200309170,ATH,zitob001,Barry Zito
ANA200309170,LAA,shies002,Scot Shields
ANA200309220,LAA,washj001,Jarrod Washburn
ANA200309220,SEA,moyej001,Jamie Moyer
ANA200309230,LAA,shies002,Scot Shields
ANA200309230,SEA,garcf002,Freddy Garcia
ANA200309240,LAA,lackj001,John Lackey
ANA200309240,SEA,mechg001,Gil Meche
ANA200309260,LAA,selea001,Aaron Sele
ANA200309260,TEX,dickr001,R.A. Dickey
